Text,Name,Created At,Tweet Type
Authorities ask protesters near the Portland Police Association office to leave or risk arrest https://t.co/jrpoVIsOwP,CNN Breaking News,Sun Jul 19 08:50:36 +0000 2020,Tweet
"Commerce Secretary Wilbur Ross has been hospitalized. A spokesperson said he has ""minor, non-coronavirus related issues""
https://t.co/6s9wX8SrqE",CNN Breaking News,Sun Jul 19 01:10:57 +0000 2020,Tweet
"Canada will not let the Toronto Blue Jays play games in Toronto during the pandemic when the baseball season begins
https://t.co/9U98BWS0lA https://t.co/fXimMncLnh",CNN Breaking News,Sat Jul 18 21:27:04 +0000 2020,Tweet
"President Trump says he will hold telephone town halls instead of large, in-person campaign rallies because of the coronavirus pandemic
https://t.co/PLBVJgPOTL https://t.co/4UGdf8mGj0",CNN Breaking News,Sat Jul 18 21:20:12 +0000 2020,Tweet
"Olympic figure skater Ekaterina Alexandrovskaya has died at age 20 in Moscow, the International Skating Union says. Details of her death were not immediately known.
https://t.co/djARljbdMp",CNN Breaking News,Sat Jul 18 19:21:04 +0000 2020,Tweet
The US Food and Drug Administration issues first emergency use authorization for Covid-19 pool testing https://t.co/VAy2BVQp3n https://t.co/NhvQ8gHlt0,CNN Breaking News,Sat Jul 18 16:46:35 +0000 2020,Tweet
"Several demonstrators were arrested in Portland, Oregon, early Saturday after another series of downtown protests https://t.co/70zF3PXrrC",CNN Breaking News,Sat Jul 18 15:47:11 +0000 2020,Tweet
"Hackers downloaded personal data, possibly including private messages, from up to eight of the accounts targeted in this week's massive Twitter hack, the company says https://t.co/DvFiBSlYxU",CNN Breaking News,Sat Jul 18 14:01:11 +0000 2020,Tweet
Eighty-five infants under the age of 12 months have tested positive for coronavirus in one Texas county https://t.co/0iQLr1vxvm,CNN Breaking News,Sat Jul 18 11:39:04 +0000 2020,Tweet
"The US Attorney for the Oregon District requested an investigation into masked, camouflaged federal authorities without identification badges who are arresting protesters in Portland https://t.co/u3lChPyXz4",CNN Breaking News,Sat Jul 18 05:34:03 +0000 2020,Tweet
"US Rep. John Lewis dies at 80. A son of sharecroppers and civil rights leader, he served 17 terms as a congressman from Georgia.
https://t.co/2QwCNJN165",CNN Breaking News,Sat Jul 18 03:59:54 +0000 2020,Tweet
"Miami Beach announces an 8 p.m. curfew for most of its entertainment district, beginning Saturday 
https://t.co/nDlVAQ6VxK https://t.co/Ll837NGoZr",CNN Breaking News,Fri Jul 17 22:35:14 +0000 2020,Tweet
"After 17 years without a federal execution, the US executed the third prisoner in a week, a drug kingpin who killed five people in 1993
https://t.co/GY5DOnVkOk",CNN Breaking News,Fri Jul 17 21:38:37 +0000 2020,Tweet
"The White House blocks the CDC director and other agency officials from testifying in Congress next week about reopening schools
https://t.co/fadzAhOq46",CNN Breaking News,Fri Jul 17 21:15:48 +0000 2020,Tweet
"Schools in most California counties, representing more than 80% of the state's population, won't open for in-person classes this fall, the governor says
https://t.co/CpNO0mWdQr https://t.co/keCOUrNv4v",CNN Breaking News,Fri Jul 17 19:53:04 +0000 2020,Tweet
"A judge orders the US to accept new DACA applications, which shields from deportation undocumented immigrants who came to the US as children
https://t.co/ppudS9MqPU",CNN Breaking News,Fri Jul 17 18:59:04 +0000 2020,Tweet
"Home-improvement giants Lowes and Home Depot will require customers to wear masks in their stores, starting next week 
https://t.co/wZR9tA2qhf https://t.co/voth7hTCWd",CNN Breaking News,Fri Jul 17 18:12:33 +0000 2020,Tweet
"The three men charged in the death of Ahmaud Arbery in Georgia plead not guilty to all counts
https://t.co/LchOqVzFG2",CNN Breaking News,Fri Jul 17 17:41:25 +0000 2020,Tweet
"In a rebuke to the Democrat Party establishment, political newcomer Jamaal Bowman won a hotly contested New York primary over Rep. Eliot Engel, the House Foreign Affairs chairman, CNN projected
https://t.co/6C4xM6u3UV",CNN Breaking News,Fri Jul 17 16:38:59 +0000 2020,Tweet
"Justice Ruth Bader Ginsburg announces she is undergoing chemotherapy to treat a recurrence of cancer. She says the treatment is yielding “positive results"" and she remains “fully able” to continue her work on the Supreme Court. https://t.co/Y9mcGDKvSj",CNN Breaking News,Fri Jul 17 16:18:33 +0000 2020,Tweet
"Secretary of Defense Mark Esper unveils a new policy on symbols, effectively banning Confederate flags from military installations https://t.co/47O4irdQFW",CNN Breaking News,Fri Jul 17 16:10:14 +0000 2020,Tweet
Florida’s health officials report more than 100 coronavirus related deaths for the fourth consecutive day https://t.co/XqZ0ufGxrb https://t.co/63J1uivswR,CNN Breaking News,Fri Jul 17 15:43:55 +0000 2020,Tweet
"A person was in custody Friday morning in connection with the dismemberment of tech entrepreneur Fahim Saleh, a senior law enforcement source says https://t.co/7sX9lWHoph",CNN Breaking News,Fri Jul 17 15:16:19 +0000 2020,Tweet
"Civil rights leader Rev. Cordy Tindell ""CT"" Vivian has died of natural causes at 95, his daughter says https://t.co/DxxWt3OSss",CNN Breaking News,Fri Jul 17 14:46:49 +0000 2020,Tweet
"An unpublished document prepared for the White House coronavirus task force recommends that 18 states in the virus ""red zone"" roll back reopening measures https://t.co/xdZCwr8dVv",CNN Breaking News,Fri Jul 17 13:55:44 +0000 2020,Tweet
"RT @CNN : Princess Beatrice, the daughter of Prince Andrew and Sarah, Duchess of York, has married her fiancé in a secret wedding at Windsor Castle attended by Queen Elizabeth II. https://t.co/NQuyt7jpIa",CNN Breaking News,Fri Jul 17 13:25:28 +0000 2020,Retweet
"More than 71,000 new cases of coronavirus were reported in the US on Thursday, the most ever https://t.co/lKhDQ9Nfaw",CNN Breaking News,Fri Jul 17 02:47:24 +0000 2020,Tweet
"After banning cities from requiring masks, Georgia Gov. Brian Kemp is now suing Atlanta's mayor over her mandate, as cases continue to rise in the state https://t.co/HVho64ZqFj",CNN Breaking News,Thu Jul 16 22:43:11 +0000 2020,Tweet
The CDC has announced an extension of its No Sail Order for cruise ships https://t.co/7DKuGmnGtN,CNN Breaking News,Thu Jul 16 21:33:18 +0000 2020,Tweet
Colorado will now require residents to wear masks when they are visiting public indoor spaces and not able to social distance https://t.co/uZHUJm5O28 https://t.co/elljRvpp6S,CNN Breaking News,Thu Jul 16 19:37:14 +0000 2020,Tweet
Grocery store chain Publix will require all customers to wear face coverings when entering any of their stores throughout the United States beginning July 21 https://t.co/D09Nbl1cwa https://t.co/YQImoDLEVH,CNN Breaking News,Thu Jul 16 19:15:47 +0000 2020,Tweet
The Supreme Court has ruled that Florida can enforce a law barring ex-felons from voting if they still owe court fines or fees that they are unable to pay associated with their convictions https://t.co/BkP3eUhsGF,CNN Breaking News,Thu Jul 16 18:24:55 +0000 2020,Tweet
The Department of Health and Human Services directed the CDC to re-establish public hospital data for coronavirus on their website after it was criticized because some of the data was removed https://t.co/bIKPnuv9Um https://t.co/2mQwKyP89p,CNN Breaking News,Thu Jul 16 18:20:43 +0000 2020,Tweet
Some Covid-19 hospital data has been removed from the CDC's website following the Trump administration's decision to reroute coronavirus information https://t.co/WsciKA9Usa https://t.co/zZwWWyMQcy,CNN Breaking News,Thu Jul 16 15:44:59 +0000 2020,Tweet
Wesley Purkey was put to death after the Supreme Court cleared the way for the second federal execution since 2003 https://t.co/6XgAzKlB79,CNN Breaking News,Thu Jul 16 13:39:33 +0000 2020,Tweet
"The Republican National Committee is planning to hold a scaled-back national convention in Jacksonville, Florida, next month as the state struggles with a surge in Covid-19 cases  https://t.co/IwuycZSC2p",CNN Breaking News,Thu Jul 16 13:33:44 +0000 2020,Tweet
"Russian cyber attackers are targeting organizations involved in developing coronavirus vaccines, the US, UK and Canadian governments allege
 https://t.co/T6UISOTYaU",CNN Breaking News,Thu Jul 16 13:09:45 +0000 2020,Tweet
"Another 1.3 million people filed first-time jobless claims last week, according to the Department of Labor https://t.co/SMKIcxD8an",CNN Breaking News,Thu Jul 16 12:53:00 +0000 2020,Tweet
The Supreme Court cleared the way for the federal execution of 68-year-old Wesley Purkey after a lower court judge halted his execution and ordered further evaluation of claims about Purkey's mental competency https://t.co/fdHihz926p,CNN Breaking News,Thu Jul 16 09:16:08 +0000 2020,Tweet
"As he struggles in recent polls, President Trump has demoted his campaign manager Brad Parscale and promoted Bill Stepien to take his place https://t.co/9yCI3VCJzj",CNN Breaking News,Thu Jul 16 01:23:00 +0000 2020,Tweet
"Twitter says most accounts have been restored to full functionality, nearly three hours after the company said it was investigating an apparent hack that led it to shut down tweeting for some handles https://t.co/14IZOrzDPB",CNN Breaking News,Thu Jul 16 01:19:07 +0000 2020,Tweet
"Twitter accounts belonging to Bill Gates, Elon Musk, Apple and Uber, among other prominent handles, were apparently hacked https://t.co/E3mtrjgmMs",CNN Breaking News,Wed Jul 15 21:17:31 +0000 2020,Tweet
"Retail chain Kohl's says all of its customers will be required to wear face masks beginning July 20
https://t.co/HmatZTjHVm https://t.co/QFuNjRCMw4",CNN Breaking News,Wed Jul 15 21:00:30 +0000 2020,Tweet
Kroger stores will require customers in all locations to wear a mask when shopping starting July 22 https://t.co/swN2PmIMRJ https://t.co/toFJ7PH4Yw,CNN Breaking News,Wed Jul 15 20:45:52 +0000 2020,Tweet
Supreme Court Justice Ruth Bader Ginsburg has been discharged from the hospital after being treated for a possible infection earlier this week https://t.co/cB1qmhoMIx,CNN Breaking News,Wed Jul 15 20:22:05 +0000 2020,Tweet
"New York City's Metropolitan Museum of Art announced that it plans to reopen to the public at the end of August after being closed since March
https://t.co/rxolYcjYgs https://t.co/SXe2p59qE2",CNN Breaking News,Wed Jul 15 18:35:22 +0000 2020,Tweet
"The 2021 Rose Parade has been canceled due to the coronavirus pandemic
https://t.co/8S6u0CTuFz https://t.co/aM2Mr4TeAu",CNN Breaking News,Wed Jul 15 18:24:37 +0000 2020,Tweet
Attorneys for the family of George Floyd file a federal civil lawsuit against the city of Minneapolis and the police officers involved in his death https://t.co/622b4YuU2z,CNN Breaking News,Wed Jul 15 17:25:18 +0000 2020,Tweet
Lawyers for President Trump say they will raise additional challenges to the Manhattan district attorney's subpoena for his tax records https://t.co/PZVcgoAUoB,CNN Breaking News,Wed Jul 15 16:28:16 +0000 2020,Tweet
Oklahoma Gov. Kevin Stitt says he has tested positive for coronavirus https://t.co/4xHgdlOyYx,CNN Breaking News,Wed Jul 15 15:55:03 +0000 2020,Tweet
"The US places visa restrictions on ""certain"" employees of Chinese technology companies, including Huawei https://t.co/Gedyq2ayDt",CNN Breaking News,Wed Jul 15 15:37:59 +0000 2020,Tweet
"Rerouting Covid-19 data is ""another example of CDC being sidelined,"" a former CDC head says https://t.co/BtlD1fiTZG https://t.co/BsNjM6SWtV",CNN Breaking News,Wed Jul 15 15:03:36 +0000 2020,Tweet
"The second federal execution scheduled for this week has been halted by a federal judge out of Washington, DC https://t.co/KAbU6aU7OT",CNN Breaking News,Wed Jul 15 14:42:13 +0000 2020,Tweet
"Walmart, the world's largest retailer, is the latest national chain to issue a rule requiring all customers to wear masks https://t.co/2AHdc7MaUS",CNN Breaking News,Wed Jul 15 14:25:03 +0000 2020,Tweet
US stocks soar at Wednesday's opening bell after a coronavirus vaccine trial showed promising results. https://t.co/7IRrSlsfRg https://t.co/w4RjLhcgXI,CNN Breaking News,Wed Jul 15 13:46:11 +0000 2020,Tweet
Fifty-four Florida hospital ICUs have reached capacity as Miami-Dade County reports Covid-19 ventilator use is up 92%  https://t.co/bRJSFkFB3M https://t.co/FNX6WkeCeD,CNN Breaking News,Wed Jul 15 13:35:58 +0000 2020,Tweet
"Apple has won its appeal against a European Commission ruling that it owed Ireland $14.9 billion in taxes
 https://t.co/sjSq2ousF4",CNN Breaking News,Wed Jul 15 10:46:52 +0000 2020,Tweet
"RT @CNNPolitics : NEW: Dr. Ronny Jackson, President Trump's former physician, wins Republican primary runoff for Texas congressional seat, CNN projects https://t.co/60sg1vCLFN https://t.co/q0v1C5aKWZ",CNN Breaking News,Wed Jul 15 03:27:05 +0000 2020,Retweet
"RT @CNNPolitics : JUST IN: Jeff Sessions will lose the Alabama Republican primary for his old Senate seat to Trump-backed Tommy Tuberville, CNN projects https://t.co/Cbcsirq95y https://t.co/FSg0Koe1sY",CNN Breaking News,Wed Jul 15 01:49:01 +0000 2020,Retweet
The Atlanta Wendy's where Rayshard Brooks was fatally shot by a police officer last month has been demolished https://t.co/5cgCldMg6D,CNN Breaking News,Tue Jul 14 23:53:28 +0000 2020,Tweet
Mexico's Foreign Ministry has announced it is extending its border restrictions on nonessential travel from the US until August 21 as coronavirus cases spike in America https://t.co/Bsey0DRuBW,CNN Breaking News,Tue Jul 14 23:49:51 +0000 2020,Tweet
The Pentagon has announced that the US has withdrawn from five bases in Afghanistan and reduced the size of its forces there as part of the agreement it entered into with the Taliban earlier this year https://t.co/rascHLtdBr,CNN Breaking News,Tue Jul 14 23:41:24 +0000 2020,Tweet
"The world should see a vaccine that protects people from Covid-19 within the next year to year and a half, Dr. Anthony Fauci says https://t.co/6F21gkapYj https://t.co/03Mn1Eb7lR",CNN Breaking News,Tue Jul 14 23:20:44 +0000 2020,Tweet
"Supreme Court Justice Ruth Bader Ginsburg was admitted to Johns Hopkins Hospital in Baltimore to treat a possible infection, according to the court https://t.co/d7wTShvBAl",CNN Breaking News,Tue Jul 14 21:45:06 +0000 2020,Tweet
"The first phase of trials for a Covid-19 vaccine showed that it worked to trigger an immune response with mild side effects, a new study says https://t.co/asnid92Kd5",CNN Breaking News,Tue Jul 14 21:10:52 +0000 2020,Tweet
"A former nursing assistant at a Veterans Affairs facility in West Virginia admitted in federal court Tuesday that she injected elderly patients with lethal doses of the drug insulin, killing seven of them https://t.co/nhTHeiUyYO",CNN Breaking News,Tue Jul 14 21:10:14 +0000 2020,Tweet
Columnist and blogger Andrew Sullivan is leaving New York magazine. The editor in chief says the decision was mutual. https://t.co/XUPT0N2nj1,CNN Breaking News,Tue Jul 14 20:13:38 +0000 2020,Tweet
"Ghislaine Maxwell, an alleged accomplice of accused sex trafficker Jeffrey Epstein, pleads not guilty and a judge orders her to remain jailed pending trial in July 2021 https://t.co/shxq4iO4Yu",CNN Breaking News,Tue Jul 14 19:50:40 +0000 2020,Tweet
The Trump administration drops a plan to stop international students from attending schools in the US if only online courses are offered https://t.co/TVswbbfZVC,CNN Breaking News,Tue Jul 14 19:43:39 +0000 2020,Tweet
Best Buy becomes the latest major US retail chain to require face masks for all people coming into its stores https://t.co/sb5z25ydjy,CNN Breaking News,Tue Jul 14 18:23:06 +0000 2020,Tweet
"The US-Canada border is expected to remain closed to non-essential travel until at least August 21, two Canadian government sources tell CNN https://t.co/G1hV1zoY6x",CNN Breaking News,Tue Jul 14 17:39:54 +0000 2020,Tweet
"Florida health officials report 132 coronavirus-related deaths, breaking the state's record for most deaths in a single day due to Covid-19  https://t.co/LYlO0sZ7W9 https://t.co/VDQ5EzAfrr",CNN Breaking News,Tue Jul 14 16:51:28 +0000 2020,Tweet
"A federal judge in New York has rejected a proposed $19 million settlement for the women who accused former movie mogul Harvey Weinstein of sexual abuse and harassment, a lawyer for several of the accusers says
 https://t.co/IivVniEhNq",CNN Breaking News,Tue Jul 14 16:32:41 +0000 2020,Tweet
"New York puts four more states -- Minnesota, New Mexico, Ohio and Wisconsin -- on its quarantine travel list, bringing the total to 22. Delaware was dropped from the list. https://t.co/uuauidWdk4 https://t.co/Xf3z2CFGMC",CNN Breaking News,Tue Jul 14 16:05:23 +0000 2020,Tweet
The Philadelphia mayor's office says all large public events requiring city permits are canceled through February 2021 https://t.co/ILRfHho7oh https://t.co/wDV5xmsVjp,CNN Breaking News,Tue Jul 14 14:41:09 +0000 2020,Tweet
Convicted killer Daniel Lewis Lee was executed in the first federal execution in 17 years after the Supreme Court cleared the way in an overnight ruling https://t.co/m2GHeyTfe0,CNN Breaking News,Tue Jul 14 13:12:54 +0000 2020,Tweet
"Latin America and the Caribbean have now recorded at least 146,515 coronavirus deaths, surpassing at least 144,451 reported deaths in the US and Canada. Follow live updates: https://t.co/GNbDXCowkC https://t.co/VB3O61BJvA",CNN Breaking News,Tue Jul 14 12:49:18 +0000 2020,Tweet
"UK bans Huawei from its 5G network, reversing a January decision that gave the embattled Chinese tech company a limited role
 https://t.co/bSzdarAK07",CNN Breaking News,Tue Jul 14 12:12:04 +0000 2020,Tweet
"RT @cnni : Mali President Ibrahim Boubacar Keita is under pressure to resign following deadly demonstrations calling for political reforms.

The President's son has resigned as head of the parliament's defence committee amid the public furor in the country. https://t.co/0PZfzKeJNR",CNN Breaking News,Tue Jul 14 09:30:44 +0000 2020,Retweet
The Supreme Court rules federal execution can proceed for Daniel Lewis Lee https://t.co/MjnVNhQHQi,CNN Breaking News,Tue Jul 14 09:15:28 +0000 2020,Tweet
"Grant Imahara, host of Discovery Channel's ""MythBusters"" and Netflix's ""White Rabbit Project,"" has died, according to a statement from the Discovery Channel. He was 49 years old https://t.co/5G8PJaAZn7",CNN Breaking News,Tue Jul 14 05:39:34 +0000 2020,Tweet
"A New York court lifted a temporary restraining order on President Trump's niece, clearing the way for Mary Trump to promote her tell-all book in the news media
https://t.co/4OtosMDeWv https://t.co/xmaOphOWjI",CNN Breaking News,Tue Jul 14 00:20:36 +0000 2020,Tweet
"Increasing coronavirus cases in the US are leading to delays by as much as a week in getting test results, a leading lab says
https://t.co/j7osSAtLka https://t.co/IVCz1KH39q",CNN Breaking News,Mon Jul 13 23:25:02 +0000 2020,Tweet
"The body found at a Southern California lake has been identified as former ""Glee"" actress Naya Rivera, who went missing while boating with her 4-year-old son
https://t.co/dEFp8vcX9s",CNN Breaking News,Mon Jul 13 21:29:34 +0000 2020,Tweet
"California Gov. Newsom orders indoor activities at restaurants, bars and movie theaters closed. The order extends to other places, as well
https://t.co/hbcoXn5HMv https://t.co/KeCgudSCba",CNN Breaking News,Mon Jul 13 20:10:03 +0000 2020,Tweet
"The Chicago Marathon, scheduled for October 11, has been cancelled this year because of the coronavirus pandemic. The New York City and Boston marathons had previously been called off.
https://t.co/keW2mRdpSL https://t.co/aUZrg1SJtR",CNN Breaking News,Mon Jul 13 19:01:14 +0000 2020,Tweet
"The nation's second-largest school district, the Los Angeles Unified School District, will not begin its year with in-person classes, the superintendent said https://t.co/vtAXBtamvs https://t.co/l9SKIWFVuJ",CNN Breaking News,Mon Jul 13 18:32:00 +0000 2020,Tweet
"17 states and Washington, DC, sue the Trump administration over its guidance to not allow foreign students in the US to take online-only courses this fall semester
https://t.co/gz7xlvA3eb",CNN Breaking News,Mon Jul 13 18:25:56 +0000 2020,Tweet
"More than 282,000 coronavirus cases have been reported in Florida, state health officials say. If the state were a country, it would be 10th on the list of most cases. https://t.co/tJIDtkhGIh https://t.co/4WaXUOJvlb",CNN Breaking News,Mon Jul 13 18:10:54 +0000 2020,Tweet
"NBA star Russell Westbrook says he has tested positive for coronavirus. He has not yet joined his Houston Rockets teammates in Orlando ahead of the NBA restart
https://t.co/e7b984YPXi https://t.co/AmlIveSzxM",CNN Breaking News,Mon Jul 13 17:33:18 +0000 2020,Tweet
"A body was found at the California lake where ""Glee"" actress Naya Rivera disappeared. Officials plan to provide details at 5 p.m. ET
https://t.co/VXNh2CxBz9",CNN Breaking News,Mon Jul 13 17:09:03 +0000 2020,Tweet
"RT @CNNPolitics : Cooper Hefner, the son of Playboy founder Hugh Hefner, announces his campaign for the California Senate https://t.co/eGSZ0tDNy7 https://t.co/RnphMnVIDt",CNN Breaking News,Mon Jul 13 16:04:26 +0000 2020,Retweet
"New York City reports no coronavirus deaths over a 24-hour period, a first for the city since the pandemic began. Follow live updates: https://t.co/AU6BqaHnxE https://t.co/jWCwPICr1b",CNN Breaking News,Mon Jul 13 15:21:31 +0000 2020,Tweet
The NFL's Washington Redskins say a decision has been reached to retire the team's name and logo https://t.co/0T0M7Rxa9Z,CNN Breaking News,Mon Jul 13 13:28:09 +0000 2020,Tweet
The Bulgarian government reopens bars and clubs nationwide just three days after shutting them due to an increase in coronavirus cases. Follow live updates: https://t.co/6nRAOg9oz9 https://t.co/dY7dGuJ2bh,CNN Breaking News,Mon Jul 13 13:08:19 +0000 2020,Tweet
"Zindzi Mandela, South Africa's Ambassador to Denmark and daughter of anti-apartheid icons Nelson and Winnie Mandela, has died at the age of 59, the South African Department of International Relations and Cooperation says https://t.co/i6cnrs3hbc",CNN Breaking News,Mon Jul 13 09:34:56 +0000 2020,Tweet
Manchester City wins appeal against two-year ban from European football competitions https://t.co/oBD9rFpgfe,CNN Breaking News,Mon Jul 13 09:06:27 +0000 2020,Tweet
"Actress Kelly Preston died after losing her battle with breast cancer, her husband John Travolta said in a post on Instagram. She was 57 years old. https://t.co/LCOodKWkbc",CNN Breaking News,Mon Jul 13 08:53:14 +0000 2020,Tweet
"The first execution of a federal prisoner is back on for Monday, an appeals court says. The victims' family, who asked for a delay, will appeal to the Supreme Court, their attorney says
https://t.co/pKVjBgtTxa",CNN Breaking News,Mon Jul 13 00:40:19 +0000 2020,Tweet
"The US Navy ship burning in San Diego could burn for days, ""down to the waterline,"" the San Diego fire chief says. At least 18 sailors have been injured.
https://t.co/cpxZrGcyuW https://t.co/KxobzYVl8N",CNN Breaking News,Sun Jul 12 21:19:13 +0000 2020,Tweet
"Eleven sailors were injured in an explosion and fire on a US Navy ship in San Diego. The crew is off the ship and accounted for, the Navy says.
https://t.co/FZKJPyofof https://t.co/IwV6VlNjPQ",CNN Breaking News,Sun Jul 12 20:07:35 +0000 2020,Tweet
"Several sailors are injured after an explosion on the USS Bonhomme Richard at US Naval Base San Diego, the fire department says
https://t.co/YoStJojE4E",CNN Breaking News,Sun Jul 12 19:04:01 +0000 2020,Tweet
"A spokesperson for the US Department of Health and Human Services says that in the coming week, allocations of remdesivir to states ""will emphasize locations with large recent increases"" https://t.co/nwSn6Lewcs https://t.co/0A02qnxhcX",CNN Breaking News,Sun Jul 12 18:33:30 +0000 2020,Tweet
"GOP Sen. Lindsey Graham, the chairman of the Senate Judiciary Committee, says he will grant a request by Democrats to have former special counsel Robert Mueller testify before the committee about his investigation https://t.co/DSN4MsCnrr",CNN Breaking News,Sun Jul 12 17:06:07 +0000 2020,Tweet
"Florida reports at least 15,299 new Covid-19 cases, the highest number reported in a single day by any state since the coronavirus pandemic began
 https://t.co/QN5p8rpSeV",CNN Breaking News,Sun Jul 12 16:38:09 +0000 2020,Tweet
"House Speaker Nancy Pelosi calls comments from Education Secretary Betsy DeVos on schools reopening during the pandemic a ""dereliction of duty"" https://t.co/JfJKQrtARD https://t.co/DjL9T9KA77",CNN Breaking News,Sun Jul 12 15:23:36 +0000 2020,Tweet
New York state is closely monitoring a Covid-19 uptick linked to Georgia https://t.co/Z0WF6TvJv1 https://t.co/TqHHXWlGrp,CNN Breaking News,Sun Jul 12 14:38:43 +0000 2020,Tweet
"Education Secretary Betsy DeVos refuses to say whether schools should follow CDC reopening guidelines, saying the guidelines are meant to be ""flexible""
 https://t.co/4XfWwohLEV",CNN Breaking News,Sun Jul 12 14:14:06 +0000 2020,Tweet
"RT @CNNPolitics : Education Secretary Betsy DeVos calls on schools to reopen despite CDC guidelines that say children meeting in groups can put everyone at risk: ""There is going to be the exception to the rule. But the rule should be that kids go back to school this fall"" #CNNSOTU https://t.co/XDwaFdjLCX",CNN Breaking News,Sun Jul 12 13:30:54 +0000 2020,Retweet
Famed Bollywood actress Aishwarya Rai Bachchan tests positive for coronavirus after her father-in-law and husband both enter the hospital https://t.co/hle0PRi8jF https://t.co/CM7ReYQeJK,CNN Breaking News,Sun Jul 12 13:27:15 +0000 2020,Tweet
"Bollywood superstar Amitabh Bachchan is in ""stable"" condition with Covid-19 symptoms in a hospital isolation unit https://t.co/8V8gHaPLpS https://t.co/2v6ztWtsrw",CNN Breaking News,Sun Jul 12 10:50:13 +0000 2020,Tweet
"At least two people are dead and two are injured in a shooting in Bellevue, Washington https://t.co/Fh5K5LRIsr",CNN Breaking News,Sun Jul 12 05:11:05 +0000 2020,Tweet
"Two police officers in McAllen, Texas, were killed while answering a domestic disturbance call https://t.co/XRU11Xfhra",CNN Breaking News,Sun Jul 12 01:35:07 +0000 2020,Tweet
"President Trump wore a face covering in public for the first time after months of refusing to do so and sometimes ridiculing those who do
https://t.co/zskyaV9CAa https://t.co/vI3zFJTgSG",CNN Breaking News,Sat Jul 11 22:02:42 +0000 2020,Tweet
"Bollywood superstar Amitabh Bachchan, hailed by some as India's greatest living actor, has been hospitalized after testing positive for coronavirus, his Twitter account says 
https://t.co/QNWy4Mqx2j https://t.co/XErtV7bOO3",CNN Breaking News,Sat Jul 11 18:02:53 +0000 2020,Tweet
"Update: The Florida Department of Health acknowledged a miscalculation in their daily Covid-19 death increase and issued a correction. The state is now reporting 95 additional deaths, not 188. This tweet replaces a previous tweet that contained the error. https://t.co/dAZjJf7W5Z",CNN Breaking News,Sat Jul 11 17:21:54 +0000 2020,Tweet
"New York state recorded its lowest three-day death toll average from coronavirus since March 16, the governor said 
https://t.co/c2I2GsT9fL https://t.co/riospkg1w2",CNN Breaking News,Sat Jul 11 15:03:26 +0000 2020,Tweet
"Five people were killed in a siege at a church in South Africa, police say. Thirty suspects have been detained. https://t.co/asS97Edv0k",CNN Breaking News,Sat Jul 11 12:50:19 +0000 2020,Tweet
"President Trump says the US conducted a covert cyberattack in 2018 against a Russian troll farm that it blames for election interference in 2016 and 2018
https://t.co/jjse8EMQmz",CNN Breaking News,Sat Jul 11 00:49:15 +0000 2020,Tweet
"President Trump commutes the 40-month prison sentence of his friend Roger Stone that was due to start next week for lying to Congress and other crimes
https://t.co/RYPJfE4V7K",CNN Breaking News,Sat Jul 11 00:04:32 +0000 2020,Tweet
"A judge postponed the first federal execution in over 17 years, because the coronavirus pandemic has made the families of the killer's victims concerned about traveling to witness the execution  
https://t.co/msSWNqQydj",CNN Breaking News,Fri Jul 10 23:12:23 +0000 2020,Tweet
"The Atlanta mayor plans to roll back the city's reopening, but the Georgia governor says that's unenforceable, as his executive order applies statewide and doesn't allow for more restrictive local rules
https://t.co/v3avr976uS https://t.co/YFZHLvPw9B",CNN Breaking News,Fri Jul 10 22:17:55 +0000 2020,Tweet
"Amazon ordered employees to delete TikTok from their mobile devices, but then reversed itself, saying the email was sent ""in error""
https://t.co/i0jZW39H88 https://t.co/ngqeVHqpB0",CNN Breaking News,Fri Jul 10 21:39:37 +0000 2020,Tweet
"Ford rejects workers' calls to get out of the police car business, saying it can support the Black Lives Matter movement while selling the majority of US police cars
https://t.co/yMWm4Fw1zI",CNN Breaking News,Fri Jul 10 20:00:23 +0000 2020,Tweet
"Amazon tells its employees to remove TikTok from mobile devices that access company email, a source says
https://t.co/K3ZHccESzM",CNN Breaking News,Fri Jul 10 19:30:58 +0000 2020,Tweet
"Ghislaine Maxwell, confidant of accused sex-trafficker Jeffrey Epstein, says she should be granted bail while awaiting trial
https://t.co/eyi0S80rQm",CNN Breaking News,Fri Jul 10 18:19:40 +0000 2020,Tweet
"The WHO says it's ""very unlikely"" that coronavirus can be eradicated or eliminated any time soon
https://t.co/RoFGYn4AfP https://t.co/pVpvZE6kM0",CNN Breaking News,Fri Jul 10 17:28:01 +0000 2020,Tweet
"President Trump is delaying a New Hampshire rally planned for tomorrow night due to weather, the White House says 
https://t.co/GJfE2uV6Zr",CNN Breaking News,Fri Jul 10 16:25:26 +0000 2020,Tweet
"Instagram says it will ban any content that promotes conversion therapy, a pseudo-scientific, widely discredited process that professes to change a person's sexuality
https://t.co/JlGOJCipK0",CNN Breaking News,Fri Jul 10 16:24:11 +0000 2020,Tweet
"About one in six state lawmakers in Mississippi have tested positive for coronavirus, a health official says
https://t.co/X85jUWfKr8",CNN Breaking News,Fri Jul 10 16:13:03 +0000 2020,Tweet
"Michigan Gov. Whitmer orders that face coverings be worn in all indoor public spaces, and orders businesses to refuse service or entry to anyone not wearing a mask
https://t.co/HvVNvp8ky6 https://t.co/YZr5t8vkTh",CNN Breaking News,Fri Jul 10 15:57:22 +0000 2020,Tweet
